actual,proposed
435.3785095214844,133.13265991210938
438.7890319824219,137.5444793701172
442.1995544433594,141.0283203125
452.4309997558594,144.84686279296875
459.2519226074219,148.23944091796875
469.4833679199219,151.66029357910156
472.8938903808594,156.18161010742188
466.0728454589844,157.33326721191406
0.0,157.82334899902344
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,6.490931510925293
0.0,16.11699867248535
0.0,24.9879093170166
0.0,33.319419860839844
206.4216766357422,41.598175048828125
230.29510498046875,49.83924865722656
254.16851806640625,58.05340576171875
271.22088623046875,66.24833679199219
291.68377685546875,73.76447296142578
308.73626708984375,81.1282958984375
0.0,88.05079650878906
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.3874998092651367
0.0,4.365562438964844
0.0,6.110993385314941
0.0,8.68781852722168
0.0,11.193466186523438
0.0,12.318156242370605
0.0,12.788976669311523
0.0,13.790335655212402
0.0,15.170650482177734
0.0,17.154150009155273
0.0,18.570934295654297
0.0,19.915451049804688
0.0,21.54088020324707
0.0,22.701900482177734
0.0,23.53120231628418
0.0,24.456058502197266
0.0,25.449201583862305
0.0,26.491117477416992
0.0,29.334543228149414
0.0,30.928979873657227
0.0,32.06786346435547
0.0,33.546409606933594
0.0,34.93504333496094
0.0,35.92692565917969
0.0,36.63541030883789
0.0,38.072998046875
0.0,38.833377838134766
0.0,39.709007263183594
0.0,40.001956939697266
0.0,40.21120834350586
0.0,40.693172454833984
0.0,41.03743362426758
0.0,41.948394775390625
0.0,42.93160629272461
0.0,44.2989616394043
0.0,45.940673828125
0.0,47.44585418701172
0.0,48.853511810302734
0.0,49.19392395019531
0.0,49.43707275390625
0.0,49.94328308105469
0.0,49.97233200073242
0.0,49.993080139160156
0.0,50.00790023803711
0.0,49.68595886230469
0.0,49.455997467041016
0.0,49.624271392822266
0.0,49.74446487426758
0.0,49.830318450927734
0.0,49.89164352416992
0.0,50.600502014160156
0.0,50.441776275634766
0.0,49.663368225097656
0.0,49.43986129760742
0.0,49.280216217041016
0.0,49.16618347167969
0.0,49.08473205566406
0.0,48.69404983520508
0.0,48.082462310791016
0.0,47.31308364868164
0.0,46.76353073120117
0.0,46.0384635925293
0.0,45.52055740356445
0.0,44.818092346191406
0.0,0.0
0.0,43.38788604736328
0.0,42.96222686767578
0.0,42.99071502685547
0.0,43.01106643676758
0.0,43.02560043334961
0.0,42.703453063964844
0.0,42.805877685546875
0.0,42.87903594970703
0.0,42.93129348754883
0.0,42.96862030029297
0.0,42.99528503417969
0.0,43.01432800292969
0.0,42.69540023803711
0.0,42.46759796142578
0.0,42.30487823486328
0.0,41.85615158081055
0.0,41.5356330871582
0.0,41.639190673828125
0.0,41.38066101074219
0.0,40.86346435546875
0.0,40.1615104675293
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,30.79598045349121
0.0,30.975303649902344
0.0,30.43833351135254
0.0,29.72225570678711
0.0,0.0
0.0,28.60790252685547
0.0,0.0
0.0,27.136825561523438
0.0,26.699003219604492
0.0,26.05374526977539
0.0,0.0
0.0,25.026111602783203
0.0,24.858823776245117
0.0,24.739330291748047
0.0,0.0
0.0,23.452913284301758
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,17.72433090209961
0.0,0.0
0.0,0.0
0.0,15.505330085754395
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,11.508397102355957
0.0,12.142085075378418
0.0,11.998152732849121
0.0,11.895344734191895
0.0,11.82190990447998
0.0,12.101985931396484
0.0,12.302040100097656
0.0,12.112406730651855
0.0,11.644454002380371
0.0,11.310201644897461
0.0,0.0
0.0,0.0
0.0,0.0
0.0,7.823421955108643
0.0,7.915834903717041
0.0,7.981843948364258
0.0,8.361522674560547
0.0,9.297751426696777
0.0,9.966485977172852
0.0,10.111653327941895
0.0,10.215344429016113
0.0,9.956879615783691
0.0,9.439733505249023
0.0,9.070343017578125
0.0,9.139021873474121
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.08603059500455856
0.0,1.7240681648254395
0.0,4.86992883682251
0.0,7.468814373016357
0.0,9.657690048217773
0.0,11.553702354431152
0.0,13.24052619934082
0.0,14.777929306030273
0.0,16.541105270385742
0.0,18.79810333251953
0.0,21.407804489135742
0.0,24.26946449279785
0.0,27.311065673828125
0.0,29.8161678314209
0.0,31.93805694580078
0.0,34.11874771118164
0.0,35.676387786865234
0.0,37.45401382446289
0.0,39.056278228759766
0.0,40.86581039428711
0.0,42.823394775390625
0.0,44.886695861816406
0.0,46.69301223754883
0.0,47.983238220214844
0.0,49.23735809326172
0.0,50.13315963745117
0.0,50.773014068603516
0.0,50.897525787353516
0.0,50.9864616394043
0.0,50.71746063232422
0.0,50.52531433105469
0.0,50.38806915283203
0.0,50.290035247802734
0.0,50.55253982543945
0.0,50.74004364013672
0.0,51.206504821777344
0.0,51.53969192504883
0.0,51.445152282714844
0.0,51.71015548706055
0.0,52.23196792602539
0.0,52.60469436645508
0.0,53.535987854003906
0.0,54.201194763183594
0.0,55.00884246826172
0.0,55.58573532104492
0.0,55.66530227661133
0.0,55.38960266113281
0.0,54.86014938354492
0.0,54.81449508666992
0.0,54.78188705444336
0.0,54.75859451293945
0.0,55.406986236572266
0.0,56.20265197753906
0.0,56.10595703125
0.0,55.371826171875
0.0,54.847450256347656
0.0,54.14036560058594
0.0,0.0
0.0,0.0
0.0,52.03963851928711
0.0,51.8022575378418
0.0,51.3001708984375
0.0,0.0
0.0,49.545318603515625
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,36.53814697265625
0.0,0.0
0.0,35.173118591308594
0.0,35.09939193725586
0.0,35.046730041503906
0.0,35.00911331176758
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.611926555633545
0.0,6.521014213562012
0.0,10.64330768585205
0.0,15.582950592041016
0.0,20.773883819580078
0.0,25.811811447143555
0.0,30.740419387817383
0.0,35.25844192504883
0.0,39.15062713623047
0.0,45.05667495727539
0.0,48.1445426940918
0.0,50.350162506103516
0.0,51.92560577392578
0.0,53.05092239379883
0.0,53.52219009399414
0.0,53.19375228881836
0.0,52.626625061035156
0.0,51.88900375366211
0.0,0.0
0.0,50.41574478149414
0.0,0.0
0.0,0.0
0.0,0.0
0.0,46.29079818725586
0.0,0.0
0.0,0.0
0.0,43.431087493896484
0.0,43.658145904541016
0.0,43.82032775878906
0.0,43.60364532470703
0.0,43.1163444519043
0.0,42.76826858520508
0.0,42.8521728515625
0.0,43.24463653564453
0.0,43.85749435424805
0.0,44.96031188964844
0.0,45.7480354309082
0.0,46.31069564819336
0.0,46.71259689331055
0.0,47.33216857910156
0.0,47.77471923828125
0.0,48.42335891723633
0.0,48.554141998291016
0.0,48.31505584716797
0.0,48.144283294677734
0.0,48.022300720214844
0.0,47.93517303466797
0.0,46.68838119506836
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,34.00804138183594
0.0,33.60216522216797
0.0,0.0
0.0,31.965068817138672
0.0,31.47783851623535
0.0,31.12981605529785
0.0,30.881229400634766
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.6902139186859131
0.0,4.1507744789123535
0.0,7.6201910972595215
0.0,10.763404846191406
0.0,14.338644981384277
0.0,17.55744743347168
0.0,20.854150772094727
0.0,24.871557235717773
0.0,28.738719940185547
0.0,31.500980377197266
0.0,34.471580505371094
0.0,37.25849914550781
0.0,39.58168411254883
0.0,41.57362747192383
0.0,43.661476135253906
0.0,45.81785583496094
0.0,47.69065856933594
0.0,49.02836990356445
0.0,50.316410064697266
0.0,51.5689697265625
0.0,52.13112258911133
0.0,52.53266143798828
0.0,53.15200424194336
0.0,53.92692184448242
0.0,54.14790344238281
0.0,53.848445892333984
0.0,54.09185028076172
0.0,53.93318176269531
0.0,54.152374267578125
0.0,53.643882751464844
0.0,53.61320495605469
0.0,53.59129333496094
0.0,53.57564163208008
0.0,53.231929779052734
0.0,53.31895446777344
0.0,53.048583984375
0.0,53.187992095947266
0.0,52.95503616333008
0.0,52.12358474731445
0.0,51.52968978881836
0.0,0.0
0.0,0.0
0.0,0.0
0.0,45.403099060058594
0.0,44.734195709228516
0.0,44.25640869140625
0.0,0.0
0.0,42.95882034301758
0.0,42.98828125
0.0,42.344295501708984
0.0,0.0
0.0,40.98569107055664
0.0,40.248817443847656
0.0,39.722476959228516
0.0,39.346519470214844
0.0,38.74544906616211
0.0,37.983585357666016
0.0,0.0
0.0,36.48064041137695
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,30.58851432800293
0.0,0.0
0.0,29.287391662597656
0.0,28.90015411376953
0.0,28.291025161743164
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.8273353576660156
0.0,7.389163494110107
0.0,10.26585578918457
0.0,12.320635795593262
0.0,14.453365325927734
0.0,16.641801834106445
0.0,19.202560424804688
0.0,21.364171981811523
0.0,23.240711212158203
0.0,25.578683853149414
0.0,27.913694381713867
0.0,29.914087295532227
0.0,32.007999420166016
0.0,33.836177825927734
0.0,35.474552154541016
0.0,36.64481735229492
0.0,37.81325149536133
0.0,38.64784622192383
0.0,39.24398422241211
0.0,39.6697998046875
0.0,39.641422271728516
0.0,39.28862380981445
0.0,39.36915588378906
0.0,40.091705322265625
0.0,39.61025619506836
0.0,0.0
0.0,0.0
0.0,0.0
0.0,36.25844955444336
0.0,35.87462615966797
0.0,35.600467681884766
0.0,35.404640197753906
0.0,35.26476287841797
0.0,35.164852142333984
0.0,35.09348678588867
0.0,35.375038146972656
0.0,35.576148986816406
0.0,35.05474090576172
0.0,0.0
0.0,0.0
0.0,30.773073196411133
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,13.693062782287598
0.0,13.771053314208984
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.270468145608902
0.0,2.1883385181427
0.0,4.223304271697998
0.0,5.676851272583008
0.0,7.380129337310791
0.0,9.594344139099121
0.0,11.508455276489258
0.0,13.873236656188965
0.0,16.22742462158203
0.0,18.574047088623047
0.0,20.915233612060547
0.0,23.91762924194336
0.0,26.394725799560547
0.0,28.82910919189453
0.0,31.56554412841797
0.0,34.18519592285156
0.0,36.72140884399414
0.0,39.19804763793945
0.0,41.29960250854492
0.0,42.800716400146484
0.0,44.205467224121094
0.0,45.54136276245117
0.0,46.828102111816406
0.0,48.07973098754883
0.0,49.30628204345703
0.0,50.51491928100586
0.0,51.710758209228516
0.0,52.23240280151367
0.0,52.605003356933594
0.0,53.203678131103516
0.0,54.29633331298828
0.0,55.74185562133789
184.16587829589844,56.774375915527344
0.0,58.50947570800781
0.0,59.41630554199219
0.0,59.731510162353516
0.0,60.2891845703125
0.0,60.68752670288086
0.0,60.97205352783203
0.0,61.175289154052734
0.0,61.320457458496094
0.0,61.42414855957031
0.0,60.833152770996094
0.0,0.0
0.0,0.0
0.0,57.844696044921875
0.0,57.27884292602539
0.0,56.874664306640625
0.0,56.58596420288086
0.0,56.3797492980957
0.0,55.899925231933594
0.0,55.22466278076172
0.0,55.07486343383789
0.0,54.96786117553711
0.0,54.89143371582031
0.0,56.16693115234375
0.0,57.077999114990234
0.0,57.728763580322266
184.16580200195312,57.86106491088867
187.57603454589844,59.285682678222656
0.0,60.63576889038086
0.0,60.93508529663086
0.0,60.81635284423828
0.0,60.39901351928711
0.0,60.43344497680664
0.0,60.79056930541992
0.0,61.045658111572266
0.0,60.89533233642578
0.0,60.45542907714844
0.0,60.4737434387207
0.0,60.154293060302734
0.0,59.59358596801758
0.0,59.19308090209961
0.0,58.907005310058594
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,54.25932312011719
0.0,0.0
0.0,0.0
0.0,0.0
0.0,47.95649719238281
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,41.192100524902344
0.0,40.72877883911133
0.0,40.73036575317383
0.0,40.73149871826172
0.0,40.3997802734375
0.0,40.495365142822266
0.0,40.89614486694336
0.0,41.182411193847656
0.0,41.38689041137695
0.0,41.20044708251953
0.0,40.7347412109375
0.0,40.402095794677734
0.0,40.16448974609375
0.0,39.6622428894043
0.0,39.303497314453125
0.0,39.04724884033203
0.0,38.53168487548828
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,33.47077560424805
0.0,33.21840286254883
0.0,33.03813552856445
0.0,32.90937423706055
0.0,32.48487091064453
0.0,32.18165588378906
0.0,31.63254165649414
0.0,31.240318298339844
0.0,30.62763023376465
0.0,30.18999671936035
0.0,29.544870376586914
0.0,29.08406639099121
0.0,29.08745002746582
0.0,29.089866638183594
0.0,29.09159278869629
0.0,29.425355911254883
0.0,29.996286392211914
0.0,30.736623764038086
0.0,30.932907104492188
0.0,30.74057960510254
0.0,30.60320281982422
0.0,30.505077362060547
0.0,30.434986114501953
0.0,30.38492202758789
0.0,30.681692123413086
0.0,31.226198196411133
0.0,31.947633743286133
0.0,32.46294403076172
0.0,32.52393341064453
0.0,33.207115173339844
0.0,34.02763366699219
0.0,34.281185150146484
0.0,34.46229553222656
0.0,34.68406295776367
0.0,35.08259582519531
0.0,35.699790954589844
0.0,36.14064407348633
0.0,35.79047775268555
0.0,35.20783233642578
0.0,35.12418746948242
0.0,35.0644416809082
0.0,34.68923568725586
0.0,0.0
0.0,0.0
0.0,32.04365921020508
0.0,31.533973693847656
0.0,30.837383270263672
0.0,30.339818954467773
0.0,29.651887893676758
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,24.033166885375977
0.0,23.817047119140625
0.0,23.662675857543945
0.0,23.552410125732422
0.0,23.473649978637695
0.0,23.749921798706055
0.0,23.94725799560547
0.0,24.42074203491211
0.0,24.426416397094727
0.0,24.43046760559082
0.0,24.43336296081543
0.0,24.767959594726562
0.0,25.0069580078125
0.0,24.84514045715332
0.0,24.729557037353516
0.0,25.312028884887695
0.0,26.06060791015625
0.0,26.595308303833008
0.0,26.312206268310547
0.0,25.777462005615234
0.0,25.728031158447266
0.0,25.360193252563477
0.0,25.09745216369629
0.0,25.2423095703125
0.0,25.345779418945312
0.0,25.41968536376953
0.0,25.472475051879883
0.0,25.510183334350586
0.0,25.869617462158203
0.0,26.126358032226562
0.0,25.97724151611328
0.0,25.53820037841797
0.0,25.889631271362305
0.0,26.473180770874023
0.0,26.55747413635254
0.0,0.0
0.0,24.95058822631836
0.0,0.0
0.0,23.560697555541992
0.0,0.0
0.0,22.281518936157227
0.0,21.90081214904785
0.0,21.628877639770508
0.0,21.43463897705078
0.0,21.295896530151367
0.0,21.196796417236328
0.0,21.126008987426758
0.0,21.407976150512695
0.0,21.941911697387695
0.0,21.990764617919922
0.0,22.025657653808594
0.0,21.718053817749023
0.0,21.498336791992188
0.0,21.673925399780273
0.0,21.799345016479492
0.0,21.5564022064209
0.0,21.05034065246582
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,14.4320650100708
0.0,14.298912048339844
0.0,14.203802108764648
0.0,14.13586711883545
0.0,14.08734130859375
0.0,14.052680969238281
0.0,14.027922630310059
0.0,14.010238647460938
0.0,13.665078163146973
0.0,13.418534278869629
0.0,13.242432594299316
0.0,13.116644859313965
0.0,13.026796340942383
0.0,13.295148849487305
0.0,13.486828804016113
0.0,13.623743057250977
0.0,13.389009475708008
0.0,12.888813972473145
0.0,12.531530380249023
0.0,11.943827629089355
0.0,0.0
0.0,0.0
0.0,0.0
0.0,7.418310165405273
0.0,7.29394006729126
0.0,7.205103874206543
0.0,7.474178791046143
0.0,7.666375637054443
0.0,8.468717575073242
0.0,8.70928955078125
0.0,8.881126403808594
0.0,9.003867149353027
0.0,8.75900936126709
0.0,8.251582145690918
0.0,8.221663475036621
0.0,8.20029354095459
0.0,8.185028076171875
0.0,8.506653785705566
0.0,9.068916320800781
0.0,9.138002395629883
0.0,0.0
0.0,0.0
0.0,7.361181259155273
0.0,7.253133773803711
0.0,7.175956726074219
0.0,0.0
0.0,0.0
0.0,5.33641242980957
0.0,4.8093109130859375
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.27889326214790344
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.2996540665626526
0.0,0.5465678572654724
0.0,0.7229348421096802
0.0,1.5139697790145874
0.0,2.0789947509765625
0.0,2.81508469581604
0.0,4.005921840667725
0.0,5.521577835083008
0.0,7.269219875335693
0.0,8.850064277648926
0.0,10.64429759979248
0.0,12.590950965881348
0.0,14.646448135375977
0.0,16.114660263061523
0.0,17.16338348388672
0.0,17.912471771240234
0.0,18.447534561157227
0.0,18.829721450805664
0.0,19.102712631225586
0.0,19.63023567199707
0.0,20.007038116455078
0.0,19.943653106689453
0.0,19.56587791442871
0.0,19.296037673950195
0.0,19.103294372558594
0.0,18.965621948242188
0.0,18.534753799438477
0.0,18.559520721435547
0.0,18.577211380004883
0.0,18.589847564697266
0.0,19.596431732177734
0.0,21.31300926208496
0.0,23.204166412353516
0.0,25.220050811767578
0.0,27.32502555847168
0.0,29.161081314086914
0.0,30.805078506469727
0.0,32.3118896484375
0.0,33.7207145690918
0.0,34.06195831298828
0.0,33.64067459106445
0.0,33.00722885131836
0.0,0.0
0.0,31.661531448364258
0.0,31.593555450439453
0.0,31.545000076293945
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,26.097536087036133
0.0,26.954214096069336
0.0,27.56612777709961
0.0,28.335737228393555
0.0,29.217987060546875
0.0,29.848167419433594
0.0,30.298294067382812
0.0,30.28728485107422
0.0,30.611949920654297
0.0,31.17638397216797
0.0,31.57954978942871
0.0,31.86752700805664
0.0,31.740694046020508
0.0,31.317569732666016
0.0,31.347867965698242
0.0,31.0369815826416
0.0,30.814918518066406
0.0,30.98883056640625
0.0,31.113054275512695
0.0,31.201786041259766
0.0,30.600107192993164
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,25.47298240661621
0.0,25.178016662597656
0.0,24.634796142578125
0.0,24.57931137084961
0.0,24.207151412963867
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,10.327457427978516
0.0,10.369490623474121
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
